game_id,team,uni_id,backbone,belly_button,back_shoulder_blade,belt,pants,number,helmet,socks
2001_05_CLE_CIN,CIN,2001_CIN_2.png,#000000,#000000,#000000,#000000,#ffffff,#ffffff,#000000,#000000
2001_05_SD_NE,NE,2001_NE_2.png,#03182f,#03182f,#03182f,#02172e,#d7e0ee,#ffffff,#b6c4d2,#03182f
2001_05_TB_TEN,TEN,2001_TEN_1.png,#ffffff,#ffffff,#ffffff,#02172e,#03182f,#000e23,#ffffff,#03182f
2001_05_SF_ATL,ATL,2001_ATL_2.png,#000000,#000000,#000000,#000000,#dcdee2,#ffffff,#000000,#000000
2001_05_MIA_NYJ,NYJ,2001_NYJ_2.png,#0e421b,#0e421b,#0e421b,#0d411a,#ffffff,#ffffff,#ffffff,#0e421b
2001_05_DEN_SEA,SEA,2001_SEA_2.png,#0f358c,#0f358c,#0f358c,#dbdddf,#dbdddf,#ffffff,#a5b9d0,#0f358c
2001_05_OAK_IND,IND,2001_IND_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#3059a3,#ffffff,#00338d
2001_05_WAS_DAL,DAL,2001_DAL_1.png,#ffffff,#ffffff,#ffffff,#bfd3d5,#bfd3d5,#100997,#b7c5d2,#100997
2001_06_BUF_JAX,JAX,2001_JAX_2.png,#007198,#007198,#007198,#000000,#ffffff,#ffffff,#000000,#000000
2001_06_ATL_NO,NO,2001_NO_1.png,#ffffff,#ffffff,#ffffff,#000000,#000000,#000000,#bdb280,#000000
2001_06_NE_IND,IND,2001_IND_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#3059a3,#ffffff,#00338d
2001_06_TEN_DET,DET,2001_DET_2.png,#1e56aa,#1e56aa,#1e56aa,#cfdaeb,#cfdaeb,#ffffff,#bfc6d3,#0548ad
2001_06_PIT_TB,TB,2001_TB_1.png,#ffffff,#ffffff,#ffffff,#000000,#4e4e4b,#ff6908,#3d3e3f,#000000
2001_06_CAR_WAS,WAS,2001_WAS_2.png,#8d030e,#8d030e,#8d030e,#ffffff,#ffffff,#ffffff,#800000,#7a060f
2001_06_CHI_CIN,CIN,2001_CIN_2.png,#000000,#000000,#000000,#000000,#ffffff,#ffffff,#000000,#000000
2001_06_STL_NYJ,NYJ,2001_NYJ_2.png,#0e421b,#0e421b,#0e421b,#0d411a,#ffffff,#ffffff,#ffffff,#0e421b
2001_06_BAL_CLE,CLE,2001_CLE_1.png,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#322820,#df6108,#ffffff
2001_06_DEN_SD,SD,2001_SD_2.png,#0c2244,#0c2244,#0c2244,#0b2143,#ffffff,#ffffff,#0c2244,#0c2244
2001_06_KC_ARI,ARI,2001_ARZ_2.png,#ae0024,#ae0024,#ae0024,#ffffff,#ffffff,#ffffff,#ffffff,#ae0024
2001_06_GB_MIN,MIN,2001_MIN_2.png,#430170,#430170,#430170,#ffffff,#ffffff,#fff5ce,#401b4b,#342f6f
2001_06_PHI_NYG,NYG,2001_NYG_3.png,#132f8c,#132f8c,#132f8c,#bbc0c4,#bbc0c4,#ffffff,#070762,#132f8c
2001_07_IND_KC,KC,2001_KC_2.png,#c90a1d,#c90a1d,#c90a1d,#ffffff,#ffffff,#ffffff,#c20a1c,#c90a1d
2001_07_CIN_DET,DET,2001_DET_2.png,#1e56aa,#1e56aa,#1e56aa,#cfdaeb,#cfdaeb,#ffffff,#bfc6d3,#0548ad
2001_07_JAX_BAL,BAL,2001_BAL_2.png,#2a0365,#2a0365,#2a0365,#ffffff,#ffffff,#ffffff,#000000,#ffffff
2001_07_MIN_TB,TB,2001_TB_2.png,#b00000,#b00000,#b00000,#000000,#4e4e4b,#ff4900,#3d3e3f,#000000
2001_07_NO_STL,STL,2001_STL_3.png,#122350,#122350,#122350,#11224f,#d8c89c,#c6ab78,#001e42,#122350
2001_07_NYJ_CAR,CAR,2001_CAR_2.png,#000000,#000000,#000000,#0099d6,#ced1de,#ffffff,#adb6c2,#000000
2001_07_SF_CHI,CHI,2001_CHI_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#001132,#03182f,#03182f
2001_07_ARI_DAL,DAL,2001_DAL_1.png,#ffffff,#ffffff,#ffffff,#bfd3d5,#bfd3d5,#100997,#b7c5d2,#100997
2001_07_NYG_WAS,WAS,2001_WAS_2.png,#8d030e,#8d030e,#8d030e,#ffffff,#ffffff,#ffffff,#800000,#7a060f
2001_07_BUF_SD,SD,2001_SD_2.png,#0c2244,#0c2244,#0c2244,#0b2143,#ffffff,#ffffff,#0c2244,#0c2244
2001_07_NE_DEN,DEN,2001_DEN_2.png,#0c2244,#0c2244,#0c2244,#47546e,#ffffff,#ff3c00,#0c2244,#0c2244
2001_07_OAK_PHI,PHI,2001_PHI_3.png,#004d4d,#004d4d,#004d4d,#000000,#ffffff,#ffffff,#003333,#002b2b
2001_07_MIA_SEA,SEA,2001_SEA_2.png,#0f358c,#0f358c,#0f358c,#dbdddf,#dbdddf,#ffffff,#a5b9d0,#0f358c
2001_07_TEN_PIT,PIT,2001_PIT_2.png,#000000,#000000,#000000,#ffe135,#ffe135,#ffffff,#000000,#000000
2001_08_BAL_PIT,PIT,2001_PIT_2.png,#000000,#000000,#000000,#ffe135,#ffe135,#ffffff,#000000,#000000
2001_08_NE_ATL,ATL,2001_ATL_2.png,#000000,#000000,#000000,#000000,#dcdee2,#ffffff,#000000,#000000
2001_08_IND_BUF,BUF,2001_BUF_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#ffffff,#cd1428,#c60c30
2001_08_CAR_MIA,MIA,2001_MIA_1.png,#ffffff,#ffffff,#ffffff,#2396a4,#ffffff,#e2602a,#ffffff,#2496a4
2001_08_TB_GB,GB,2001_GB_3.png,#163726,#163726,#163726,#ffd900,#ffd900,#ffffff,#ffc109,#163726
2001_08_JAX_TEN,TEN,2001_TEN_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#ffffff,#ffffff,#03182f
2001_08_DAL_NYG,NYG,2001_NYG_3.png,#132f8c,#132f8c,#132f8c,#bbc0c4,#bbc0c4,#ffffff,#070762,#132f8c
2001_08_DET_SF,SF,2001_SF_2.png,#b61d23,#b61d23,#b61d23,#cdb588,#cdb589,#000000,#c3aa82,#b61d23
2001_08_PHI_ARI,ARI,2001_ARZ_2.png,#ae0024,#ae0024,#ae0024,#ffffff,#ffffff,#ffffff,#ffffff,#ae0024
2001_08_SEA_WAS,WAS,2001_WAS_2.png,#8d030e,#8d030e,#8d030e,#ffffff,#ffffff,#ffffff,#800000,#7a060f
2001_08_CLE_CHI,CHI,2001_CHI_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#001132,#03182f,#03182f
2001_08_KC_SD,SD,2001_SD_2.png,#0c2244,#0c2244,#0c2244,#0b2143,#ffffff,#ffffff,#0c2244,#0c2244
2001_08_NYJ_NO,NO,2001_NO_1.png,#ffffff,#ffffff,#ffffff,#000000,#000000,#000000,#bdb280,#000000
2001_08_DEN_OAK,OAK,2001_OAK_2.png,#000000,#000000,#000000,#000000,#d1d8e2,#d0d5d9,#cacfd5,#000000
2001_09_MIA_IND,IND,2001_IND_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#3059a3,#ffffff,#00338d
2001_09_GB_CHI,CHI,2001_CHI_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#001132,#03182f,#03182f
2001_09_BUF_NE,NE,2001_NE_2.png,#03182f,#03182f,#03182f,#02172e,#d7e0ee,#ffffff,#b6c4d2,#03182f
2001_09_CAR_STL,STL,2001_STL_3.png,#122350,#122350,#122350,#11224f,#d8c89c,#c6ab78,#001e42,#122350
2001_09_KC_NYJ,NYJ,2001_NYJ_2.png,#0e421b,#0e421b,#0e421b,#0d411a,#ffffff,#ffffff,#ffffff,#0e421b
2001_09_PIT_CLE,CLE,2001_CLE_1.png,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#322820,#df6108,#ffffff
2001_09_CIN_JAX,JAX,2001_JAX_2.png,#007198,#007198,#007198,#000000,#ffffff,#ffffff,#000000,#000000
2001_09_TB_DET,DET,2001_DET_2.png,#1e56aa,#1e56aa,#1e56aa,#cfdaeb,#cfdaeb,#ffffff,#bfc6d3,#0548ad
2001_09_DAL_ATL,ATL,2001_ATL_2.png,#000000,#000000,#000000,#000000,#dcdee2,#ffffff,#000000,#000000
2001_09_SD_DEN,DEN,2001_DEN_2.png,#0c2244,#0c2244,#0c2244,#47546e,#ffffff,#ff3c00,#0c2244,#0c2244
2001_09_MIN_PHI,PHI,2001_PHI_3.png,#004d4d,#004d4d,#004d4d,#000000,#ffffff,#ffffff,#003333,#002b2b
2001_09_NO_SF,SF,2001_SF_2.png,#b61d23,#b61d23,#b61d23,#cdb588,#cdb589,#000000,#c3aa82,#b61d23
2001_09_NYG_ARI,ARI,2001_ARZ_2.png,#ae0024,#ae0024,#ae0024,#ffffff,#ffffff,#ffffff,#ffffff,#ae0024
2001_09_OAK_SEA,SEA,2001_SEA_2.png,#0f358c,#0f358c,#0f358c,#dbdddf,#dbdddf,#ffffff,#a5b9d0,#0f358c
2001_09_BAL_TEN,TEN,2001_TEN_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#ffffff,#ffffff,#03182f
2001_10_CLE_BAL,BAL,2001_BAL_2.png,#2a0365,#2a0365,#2a0365,#ffffff,#ffffff,#ffffff,#000000,#ffffff
2001_10_NYJ_MIA,MIA,2001_MIA_1.png,#ffffff,#ffffff,#ffffff,#2396a4,#ffffff,#e2602a,#ffffff,#2496a4
2001_10_SEA_BUF,BUF,2001_BUF_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#ffffff,#cd1428,#c60c30
2001_10_TEN_CIN,CIN,2001_CIN_2.png,#000000,#000000,#000000,#000000,#ffffff,#ffffff,#000000,#000000
2001_10_ATL_GB,GB,2001_GB_3.png,#163726,#163726,#163726,#ffd900,#ffd900,#ffffff,#ffc109,#163726
2001_10_IND_NO,NO,2001_NO_1.png,#ffffff,#ffffff,#ffffff,#000000,#000000,#000000,#bdb280,#000000
2001_10_SF_CAR,CAR,2001_CAR_2.png,#000000,#000000,#000000,#0099d6,#ced1de,#ffffff,#adb6c2,#000000
2001_10_PHI_DAL,DAL,2001_DAL_1.png,#ffffff,#ffffff,#ffffff,#bfd3d5,#bfd3d5,#100997,#b7c5d2,#100997
2001_10_JAX_PIT,PIT,2001_PIT_2.png,#000000,#000000,#000000,#ffe135,#ffe135,#ffffff,#000000,#000000
2001_10_SD_OAK,OAK,2001_OAK_2.png,#000000,#000000,#000000,#000000,#d1d8e2,#d0d5d9,#cacfd5,#000000
2001_10_DET_ARI,ARI,2001_ARZ_2.png,#ae0024,#ae0024,#ae0024,#ffffff,#ffffff,#ffffff,#ffffff,#ae0024
2001_10_CHI_TB,TB,2001_TB_2.png,#b00000,#b00000,#b00000,#000000,#4e4e4b,#ff4900,#3d3e3f,#000000
2001_10_WAS_DEN,DEN,2001_DEN_2.png,#0c2244,#0c2244,#0c2244,#47546e,#ffffff,#ff3c00,#0c2244,#0c2244
2001_10_STL_NE,NE,2001_NE_2.png,#03182f,#03182f,#03182f,#02172e,#d7e0ee,#ffffff,#b6c4d2,#03182f
2001_10_NYG_MIN,MIN,2001_MIN_2.png,#430170,#430170,#430170,#ffffff,#ffffff,#fff5ce,#401b4b,#342f6f
2001_11_GB_DET,DET,2001_DET_3.png,#04419b,#04419b,#04419b,#000000,#e0e2e4,#aab1b7,#c7ccc8,#04419b
2001_11_DEN_DAL,DAL,2001_DAL_3.png,#002147,#00133b,#002147,#dbdddf,#dbdddf,#ffffff,#b7c5d2,#002147
2001_11_SEA_KC,KC,2001_KC_2.png,#c90a1d,#c90a1d,#c90a1d,#ffffff,#ffffff,#ffffff,#c20a1c,#c90a1d
2001_11_SF_IND,IND,2001_IND_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#3059a3,#ffffff,#00338d
2001_11_ATL_CAR,CAR,2001_CAR_2.png,#000000,#000000,#000000,#0099d6,#ced1de,#ffffff,#adb6c2,#000000
2001_11_MIA_BUF,BUF,2001_BUF_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#ffffff,#cd1428,#c60c30
2001_11_CIN_CLE,CLE,2001_CLE_2.png,#322820,#322820,#322820,#ffffff,#ffffff,#ffffff,#df6108,#322820
2001_11_WAS_PHI,PHI,2001_PHI_3.png,#004d4d,#004d4d,#004d4d,#000000,#ffffff,#ffffff,#003333,#002b2b
2001_11_PIT_TEN,TEN,2001_TEN_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#ffffff,#ffffff,#03182f
2001_11_NO_NE,NE,2001_NE_2.png,#03182f,#03182f,#03182f,#02172e,#d7e0ee,#ffffff,#b6c4d2,#03182f
2001_11_ARI_SD,SD,2001_SD_2.png,#0c2244,#0c2244,#0c2244,#0b2143,#ffffff,#ffffff,#0c2244,#0c2244
2001_11_BAL_JAX,JAX,2001_JAX_2.png,#007198,#007198,#007198,#000000,#ffffff,#ffffff,#000000,#000000
2001_11_OAK_NYG,NYG,2001_NYG_3.png,#132f8c,#132f8c,#132f8c,#bbc0c4,#bbc0c4,#ffffff,#070762,#132f8c
2001_11_CHI_MIN,MIN,2001_MIN_2.png,#430170,#430170,#430170,#ffffff,#ffffff,#fff5ce,#401b4b,#342f6f
2001_11_TB_STL,STL,2001_STL_3.png,#122350,#122350,#122350,#11224f,#d8c89c,#c6ab78,#001e42,#122350
2001_12_PHI_KC,KC,2001_KC_2.png,#c90a1d,#c90a1d,#c90a1d,#ffffff,#ffffff,#ffffff,#c20a1c,#c90a1d
2001_12_MIN_PIT,PIT,2001_PIT_2.png,#000000,#000000,#000000,#ffe135,#ffe135,#ffffff,#000000,#000000
2001_12_IND_BAL,BAL,2001_BAL_2.png,#2a0365,#2a0365,#2a0365,#ffffff,#ffffff,#ffffff,#000000,#ffffff
2001_12_TEN_CLE,CLE,2001_CLE_1.png,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#322820,#df6108,#ffffff
2001_12_TB_CIN,CIN,2001_CIN_2.png,#000000,#000000,#000000,#000000,#ffffff,#ffffff,#000000,#000000
2001_12_DEN_MIA,MIA,2001_MIA_1.png,#ffffff,#ffffff,#ffffff,#2396a4,#ffffff,#e2602a,#ffffff,#2496a4
2001_12_NE_NYJ,NYJ,2001_NYJ_2.png,#0e421b,#0e421b,#0e421b,#0d411a,#ffffff,#ffffff,#ffffff,#0e421b
2001_12_DET_CHI,CHI,2001_CHI_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#001132,#03182f,#03182f
2001_12_CAR_NO,NO,2001_NO_1.png,#ffffff,#ffffff,#ffffff,#000000,#000000,#000000,#bdb280,#000000
2001_12_SD_SEA,SEA,2001_SEA_2.png,#0f358c,#0f358c,#0f358c,#dbdddf,#dbdddf,#ffffff,#a5b9d0,#0f358c
2001_12_ARI_OAK,OAK,2001_OAK_2.png,#000000,#000000,#000000,#000000,#d1d8e2,#d0d5d9,#cacfd5,#000000
2001_12_STL_ATL,ATL,2001_ATL_2.png,#000000,#000000,#000000,#000000,#dcdee2,#ffffff,#000000,#000000
2001_12_DAL_WAS,WAS,2001_WAS_2.png,#8d030e,#8d030e,#8d030e,#ffffff,#ffffff,#ffffff,#800000,#7a060f
2001_12_BUF_SF,SF,2001_SF_2.png,#b61d23,#b61d23,#b61d23,#cdb588,#cdb589,#000000,#c3aa82,#b61d23
2001_12_GB_JAX,JAX,2001_JAX_2.png,#007198,#007198,#007198,#000000,#ffffff,#ffffff,#000000,#000000
2001_13_TEN_MIN,MIN,2001_MIN_2.png,#430170,#430170,#430170,#ffffff,#ffffff,#fff5ce,#401b4b,#342f6f
2001_13_DET_TB,TB,2001_TB_2.png,#b00000,#b00000,#b00000,#000000,#4e4e4b,#ff4900,#3d3e3f,#000000
2001_13_CAR_BUF,BUF,2001_BUF_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#ffffff,#cd1428,#c60c30
2001_13_NYG_DAL,DAL,2001_DAL_1.png,#ffffff,#ffffff,#ffffff,#bfd3d5,#bfd3d5,#100997,#b7c5d2,#100997
2001_13_JAX_CIN,CIN,2001_CIN_2.png,#000000,#000000,#000000,#000000,#ffffff,#ffffff,#000000,#000000
2001_13_SF_STL,STL,2001_STL_3.png,#122350,#122350,#122350,#11224f,#d8c89c,#c6ab78,#001e42,#122350
2001_13_CHI_GB,GB,2001_GB_3.png,#163726,#163726,#163726,#ffd900,#ffd900,#ffffff,#ffc109,#163726
2001_13_CLE_NE,NE,2001_NE_2.png,#03182f,#03182f,#03182f,#02172e,#d7e0ee,#ffffff,#b6c4d2,#03182f
2001_13_SD_PHI,PHI,2001_PHI_3.png,#004d4d,#004d4d,#004d4d,#000000,#ffffff,#ffffff,#003333,#002b2b
2001_13_NO_ATL,ATL,2001_ATL_2.png,#000000,#000000,#000000,#000000,#dcdee2,#ffffff,#000000,#000000
2001_13_WAS_ARI,ARI,2001_ARZ_2.png,#ae0024,#ae0024,#ae0024,#ffffff,#ffffff,#ffffff,#ffffff,#ae0024
2001_13_NYJ_PIT,PIT,2001_PIT_2.png,#000000,#000000,#000000,#ffe135,#ffe135,#ffffff,#000000,#000000
2001_13_KC_OAK,OAK,2001_OAK_2.png,#000000,#000000,#000000,#000000,#d1d8e2,#d0d5d9,#cacfd5,#000000
2001_13_SEA_DEN,DEN,2001_DEN_2.png,#0c2244,#0c2244,#0c2244,#47546e,#ffffff,#ff3c00,#0c2244,#0c2244
2001_13_IND_MIA,MIA,2001_MIA_3.png,#2496a4,#2496a4,#2496a4,#2396a4,#ffffff,#ff733b,#ffffff,#2496a4
2001_14_ARI_NYG,NYG,2001_NYG_4.png,#132f8c,#132f8c,#132f8c,#bbc0c4,#bbc0c4,#ffffff,#070762,#132f8c
2001_14_OAK_SD,SD,2001_SD_2.png,#0c2244,#0c2244,#0c2244,#0b2143,#ffffff,#ffffff,#0c2244,#0c2244
2001_14_ATL_IND,IND,2001_IND_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#3059a3,#ffffff,#00338d
2001_14_DEN_KC,KC,2001_KC_2.png,#c90a1d,#c90a1d,#c90a1d,#ffffff,#ffffff,#ffffff,#c20a1c,#c90a1d
2001_14_MIN_DET,DET,2001_DET_2.png,#1e56aa,#1e56aa,#1e56aa,#cfdaeb,#cfdaeb,#ffffff,#bfc6d3,#0548ad
2001_14_NE_BUF,BUF,2001_BUF_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#ffffff,#cd1428,#c60c30
2001_14_CIN_NYJ,NYJ,2001_NYJ_2.png,#0e421b,#0e421b,#0e421b,#0d411a,#ffffff,#ffffff,#ffffff,#0e421b
2001_14_TB_CHI,CHI,2001_CHI_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#001132,#03182f,#03182f
2001_14_JAX_CLE,CLE,2001_CLE_1.png,#ffffff,#ffffff,#ffffff,#ffffff,#ffffff,#322820,#df6108,#ffffff
2001_14_MIA_SF,SF,2001_SF_2.png,#b61d23,#b61d23,#b61d23,#cdb588,#cdb589,#000000,#c3aa82,#b61d23
2001_14_GB_TEN,TEN,2001_TEN_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#ffffff,#ffffff,#03182f
2001_14_PHI_WAS,WAS,2001_WAS_2.png,#8d030e,#8d030e,#8d030e,#ffffff,#ffffff,#ffffff,#800000,#7a060f
2001_14_DAL_SEA,SEA,2001_SEA_2.png,#0f358c,#0f358c,#0f358c,#dbdddf,#dbdddf,#ffffff,#a5b9d0,#0f358c
2001_14_PIT_BAL,BAL,2001_BAL_2.png,#2a0365,#2a0365,#2a0365,#ffffff,#ffffff,#ffffff,#000000,#ffffff
2001_14_STL_NO,NO,2001_NO_1.png,#ffffff,#ffffff,#ffffff,#000000,#000000,#000000,#bdb280,#000000
2001_15_MIA_NE,NE,2001_NE_2.png,#03182f,#03182f,#03182f,#02172e,#d7e0ee,#ffffff,#b6c4d2,#03182f
2001_15_PHI_SF,SF,2001_SF_2.png,#b61d23,#b61d23,#b61d23,#cdb588,#cdb589,#000000,#c3aa82,#b61d23
2001_15_TEN_OAK,OAK,2001_OAK_2.png,#000000,#000000,#000000,#000000,#d1d8e2,#d0d5d9,#cacfd5,#000000
2001_15_JAX_MIN,MIN,2001_MIN_2.png,#430170,#430170,#430170,#ffffff,#ffffff,#fff5ce,#401b4b,#342f6f
2001_15_SD_KC,KC,2001_KC_2.png,#c90a1d,#c90a1d,#c90a1d,#ffffff,#ffffff,#ffffff,#c20a1c,#c90a1d
2001_15_NO_TB,TB,2001_TB_2.png,#b00000,#b00000,#b00000,#000000,#4e4e4b,#ff4900,#3d3e3f,#000000
2001_15_CHI_WAS,WAS,2001_WAS_2.png,#8d030e,#8d030e,#8d030e,#ffffff,#ffffff,#ffffff,#800000,#7a060f
2001_15_DET_PIT,PIT,2001_PIT_2.png,#000000,#000000,#000000,#ffe135,#ffe135,#ffffff,#000000,#000000
2001_15_STL_CAR,CAR,2001_CAR_2.png,#000000,#000000,#000000,#0099d6,#ced1de,#ffffff,#adb6c2,#000000
2001_15_CIN_BAL,BAL,2001_BAL_2.png,#2a0365,#2a0365,#2a0365,#ffffff,#ffffff,#ffffff,#000000,#ffffff
2001_15_SEA_NYG,NYG,2001_NYG_4.png,#132f8c,#132f8c,#132f8c,#bbc0c4,#bbc0c4,#ffffff,#070762,#132f8c
2001_15_BUF_ATL,ATL,2001_ATL_2.png,#000000,#000000,#000000,#000000,#dcdee2,#ffffff,#000000,#000000
2001_15_DAL_ARI,ARI,2001_ARZ_2.png,#ae0024,#ae0024,#ae0024,#ffffff,#ffffff,#ffffff,#ffffff,#ae0024
2001_15_CLE_GB,GB,2001_GB_3.png,#163726,#163726,#163726,#ffd900,#ffd900,#ffffff,#ffc109,#163726
2001_15_NYJ_IND,IND,2001_IND_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#3059a3,#ffffff,#00338d
2001_16_BAL_TB,TB,2001_TB_2.png,#b00000,#b00000,#b00000,#000000,#4e4e4b,#ff4900,#3d3e3f,#000000
2001_16_PIT_CIN,CIN,2001_CIN_2.png,#000000,#000000,#000000,#000000,#ffffff,#ffffff,#000000,#000000
2001_16_ARI_CAR,CAR,2001_CAR_2.png,#000000,#000000,#000000,#0099d6,#ced1de,#ffffff,#adb6c2,#000000
2001_16_IND_STL,STL,2001_STL_3.png,#122350,#122350,#122350,#11224f,#d8c89c,#c6ab78,#001e42,#122350
2001_16_ATL_MIA,MIA,2001_MIA_1.png,#ffffff,#ffffff,#ffffff,#2396a4,#ffffff,#e2602a,#ffffff,#2496a4
2001_16_MIN_GB,GB,2001_GB_3.png,#163726,#163726,#163726,#ffd900,#ffd900,#ffffff,#ffc109,#163726
2001_16_CHI_DET,DET,2001_DET_2.png,#1e56aa,#1e56aa,#1e56aa,#cfdaeb,#cfdaeb,#ffffff,#bfc6d3,#0548ad
2001_16_BUF_NYJ,NYJ,2001_NYJ_2.png,#0e421b,#0e421b,#0e421b,#0d411a,#ffffff,#ffffff,#ffffff,#0e421b
2001_16_SF_DAL,DAL,2001_DAL_1.png,#ffffff,#ffffff,#ffffff,#bfd3d5,#bfd3d5,#100997,#b7c5d2,#100997
2001_16_CLE_TEN,TEN,2001_TEN_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#ffffff,#ffffff,#03182f
2001_16_KC_JAX,JAX,2001_JAX_2.png,#007198,#007198,#007198,#000000,#ffffff,#ffffff,#000000,#000000
2001_16_NYG_PHI,PHI,2001_PHI_3.png,#004d4d,#004d4d,#004d4d,#000000,#ffffff,#ffffff,#003333,#002b2b
2001_16_OAK_DEN,DEN,2001_DEN_2.png,#0c2244,#0c2244,#0c2244,#47546e,#ffffff,#ff3c00,#0c2244,#0c2244
2001_16_SEA_SD,SD,2001_SD_2.png,#0c2244,#0c2244,#0c2244,#0b2143,#ffffff,#ffffff,#0c2244,#0c2244
2001_16_WAS_NO,NO,2001_NO_2.png,#000000,#000000,#000000,#000000,#000000,#ccb481,#bdb280,#000000
2001_17_SF_NO,NO,2001_NO_2.png,#000000,#000000,#000000,#000000,#000000,#ccb481,#bdb280,#000000
2001_17_DEN_IND,IND,2001_IND_2.png,#00338d,#00338d,#00338d,#00328c,#ffffff,#3059a3,#ffffff,#00338d
2001_17_ARI_WAS,WAS,2001_WAS_2.png,#8d030e,#8d030e,#8d030e,#ffffff,#ffffff,#ffffff,#800000,#7a060f
2001_17_CLE_PIT,PIT,2001_PIT_2.png,#000000,#000000,#000000,#ffe135,#ffe135,#ffffff,#000000,#000000
2001_17_NE_CAR,CAR,2001_CAR_2.png,#000000,#000000,#000000,#0099d6,#ced1de,#ffffff,#adb6c2,#000000
2001_17_JAX_CHI,CHI,2001_CHI_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#001132,#03182f,#03182f
2001_17_CIN_TEN,TEN,2001_TEN_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#ffffff,#ffffff,#03182f
2001_17_DAL_DET,DET,2001_DET_2.png,#1e56aa,#1e56aa,#1e56aa,#cfdaeb,#cfdaeb,#ffffff,#bfc6d3,#0548ad
2001_17_GB_NYG,NYG,2001_NYG_4.png,#132f8c,#132f8c,#132f8c,#bbc0c4,#bbc0c4,#ffffff,#070762,#132f8c
2001_17_ATL_STL,STL,2001_STL_3.png,#122350,#122350,#122350,#11224f,#d8c89c,#c6ab78,#001e42,#122350
2001_17_NYJ_OAK,OAK,2001_OAK_2.png,#000000,#000000,#000000,#000000,#d1d8e2,#d0d5d9,#cacfd5,#000000
2001_17_KC_SEA,SEA,2001_SEA_2.png,#0f358c,#0f358c,#0f358c,#dbdddf,#dbdddf,#ffffff,#a5b9d0,#0f358c
2001_17_BUF_MIA,MIA,2001_MIA_1.png,#ffffff,#ffffff,#ffffff,#2396a4,#ffffff,#e2602a,#ffffff,#2496a4
2001_17_PHI_TB,TB,2001_TB_2.png,#b00000,#b00000,#b00000,#000000,#4e4e4b,#ff4900,#3d3e3f,#000000
2001_17_MIN_BAL,BAL,2001_BAL_2.png,#2a0365,#2a0365,#2a0365,#ffffff,#ffffff,#ffffff,#000000,#ffffff
2001_18_TB_PHI,PHI,2001_PHI_3.png,#004d4d,#004d4d,#004d4d,#000000,#ffffff,#ffffff,#003333,#002b2b
2001_18_NYJ_OAK,OAK,2001_OAK_2.png,#000000,#000000,#000000,#000000,#d1d8e2,#d0d5d9,#cacfd5,#000000
2001_18_SF_GB,GB,2001_GB_3.png,#163726,#163726,#163726,#ffd900,#ffd900,#ffffff,#ffc109,#163726
2001_18_BAL_MIA,MIA,2001_MIA_1.png,#ffffff,#ffffff,#ffffff,#2396a4,#ffffff,#e2602a,#ffffff,#2496a4
2001_19_PHI_CHI,CHI,2001_CHI_2.png,#03182f,#03182f,#03182f,#ffffff,#ffffff,#001132,#03182f,#03182f
2001_19_OAK_NE,NE,2001_NE_2.png,#03182f,#03182f,#03182f,#02172e,#d7e0ee,#ffffff,#b6c4d2,#03182f
2001_19_BAL_PIT,PIT,2001_PIT_2.png,#000000,#000000,#000000,#ffe135,#ffe135,#ffffff,#000000,#000000
2001_19_GB_STL,STL,2001_STL_3.png,#122350,#122350,#122350,#11224f,#d8c89c,#c6ab78,#001e42,#122350
2001_20_NE_PIT,PIT,2001_PIT_2.png,#000000,#000000,#000000,#ffe135,#ffe135,#ffffff,#000000,#000000
2001_20_PHI_STL,STL,2001_STL_3.png,#122350,#122350,#122350,#11224f,#d8c89c,#c6ab78,#001e42,#122350
2002_01_SF_NYG,NYG,2002_NYG_2.png,#132f8c,#132f8c,#132f8c,#bbc0c4,#bbc0c4,#ffffff,#000062,#132f8c
